Date,Time,Bus_Stop_Name,Bus_Stop_ID,Route_ID,Passengers_Boarded,Passengers_Left_Behind,Bus_Capacity,Occupancy_Percent,Avg_Waiting_Time_Mins,Traffic_Congestion_Level,Weather,Special_Events_Nearby,Recommended_Buses
2024-10-17,12:00,Bannerghatta Circle,BGC501,365J,14,0,60,23,5,Low,Clear,0,1
2024-10-17,12:00,Gottigere,GOT401,365J,12,0,60,19,4,Low,Clear,0,1
2024-10-17,12:00,Kempegowda Bus Station (Majestic),KBS001,365J,17,0,60,29,4,Low,Clear,0,1
2024-10-17,12:00,Koli Farm Gate,KFG301,365J,11,0,60,18,2,Low,Clear,0,1
2024-10-17,12:00,K.R. Circle,KRC201,365J,17,0,60,29,2,Low,Clear,0,1
2024-10-17,12:00,Maharani College,MHC101,365J,14,0,60,23,2,Low,Clear,0,1
2024-10-17,13:00,AMC College,AMC601,365J,12,0,60,19,7,Medium,Clear,0,1
2024-10-17,13:00,Bannerghatta Circle,BGC501,365J,13,0,60,22,2,Medium,Clear,0,1
2024-10-17,13:00,Gottigere,GOT401,365J,13,0,60,22,8,Medium,Clear,0,1
2024-10-17,13:00,Kempegowda Bus Station (Majestic),KBS001,365J,17,0,60,28,6,Medium,Clear,0,1
2024-10-17,13:00,Koli Farm Gate,KFG301,365J,12,0,60,20,9,Medium,Clear,0,1
2024-10-17,13:00,K.R. Circle,KRC201,365J,11,0,60,19,8,Medium,Clear,0,1
2024-10-17,13:00,Maharani College,MHC101,365J,11,0,60,19,3,Medium,Clear,0,1
2024-10-17,14:00,AMC College,AMC601,365J,12,0,60,20,7,Medium,Clear,0,1
2024-10-17,14:00,Bannerghatta Circle,BGC501,365J,18,0,60,31,6,Medium,Clear,0,1
2024-10-17,14:00,Gottigere,GOT401,365J,16,0,60,27,7,Medium,Clear,0,1
2024-10-17,14:00,Kempegowda Bus Station (Majestic),KBS001,365J,19,0,60,32,7,Medium,Clear,0,1
2024-10-17,14:00,Koli Farm Gate,KFG301,365J,15,0,60,25,11,Medium,Clear,0,1
2024-10-17,14:00,K.R. Circle,KRC201,365J,17,0,60,29,4,Medium,Clear,0,1
2024-10-17,14:00,Maharani College,MHC101,365J,18,0,60,29,6,Medium,Clear,0,1
2024-10-17,15:00,AMC College,AMC601,365J,21,0,60,34,3,Low,Clear,0,1
2024-10-17,15:00,Bannerghatta Circle,BGC501,365J,25,0,60,42,7,Low,Clear,0,1
2024-10-17,15:00,Gottigere,GOT401,365J,16,0,60,27,4,Low,Clear,0,1
2024-10-17,15:00,Kempegowda Bus Station (Majestic),KBS001,365J,29,0,60,49,5,Low,Clear,0,1
2024-10-17,15:00,Koli Farm Gate,KFG301,365J,15,0,60,25,2,Low,Clear,0,1
2024-10-17,15:00,K.R. Circle,KRC201,365J,17,0,60,29,3,Low,Clear,0,1
2024-10-17,15:00,Maharani College,MHC101,365J,17,0,60,28,5,Low,Clear,0,1
2024-10-17,16:00,AMC College,AMC601,365J,26,0,60,43,6,Low,Clear,0,1
2024-10-17,16:00,Bannerghatta Circle,BGC501,365J,36,0,60,60,4,Low,Clear,0,1
2024-10-17,16:00,Gottigere,GOT401,365J,24,0,60,40,3,Low,Clear,0,1
2024-10-17,16:00,Kempegowda Bus Station (Majestic),KBS001,365J,37,0,60,62,3,Low,Clear,0,1
2024-10-17,16:00,Koli Farm Gate,KFG301,365J,31,0,60,51,2,Low,Clear,0,1
2024-10-17,16:00,K.R. Circle,KRC201,365J,31,0,60,51,3,Low,Clear,0,1
2024-10-17,16:00,Maharani College,MHC101,365J,28,0,60,47,4,Low,Clear,0,1
2024-10-17,17:00,AMC College,AMC601,365J,43,0,60,72,12,High,Clear,0,1
2024-10-17,17:00,Bannerghatta Circle,BGC501,365J,30,0,60,51,9,High,Clear,0,1
2024-10-17,17:00,Gottigere,GOT401,365J,31,0,60,52,10,High,Clear,0,1
2024-10-17,17:00,Kempegowda Bus Station (Majestic),KBS001,365J,38,0,60,63,9,High,Clear,0,1
2024-10-17,17:00,Koli Farm Gate,KFG301,365J,36,0,60,60,10,High,Clear,0,1
2024-10-17,17:00,K.R. Circle,KRC201,365J,45,0,60,38,10,High,Clear,0,2
2024-10-17,17:00,Maharani College,MHC101,365J,31,0,60,52,10,High,Clear,0,1
2024-10-17,18:00,AMC College,AMC601,365J,30,0,60,50,10,High,Clear,0,1
2024-10-17,18:00,Bannerghatta Circle,BGC501,365J,43,0,60,72,13,High,Clear,0,1
2024-10-17,18:00,Gottigere,GOT401,365J,44,0,60,74,8,High,Clear,0,1
2024-10-17,18:00,Kempegowda Bus Station (Majestic),KBS001,365J,48,0,60,40,17,High,Clear,0,2
2024-10-17,18:00,Koli Farm Gate,KFG301,365J,35,0,60,58,10,High,Clear,0,1
2024-10-17,18:00,K.R. Circle,KRC201,365J,62,0,60,52,9,High,Clear,0,2
2024-10-17,18:00,Maharani College,MHC101,365J,52,0,60,43,13,High,Clear,0,2
2024-10-17,19:00,AMC College,AMC601,365J,42,0,60,70,9,High,Clear,0,1
2024-10-17,19:00,Bannerghatta Circle,BGC501,365J,44,0,60,74,11,High,Clear,0,1
2024-10-17,19:00,Gottigere,GOT401,365J,35,0,60,58,11,High,Clear,0,1
2024-10-17,19:00,Kempegowda Bus Station (Majestic),KBS001,365J,42,0,60,69,10,High,Clear,0,1
2024-10-17,19:00,Koli Farm Gate,KFG301,365J,35,0,60,59,12,High,Clear,0,1
2024-10-17,19:00,K.R. Circle,KRC201,365J,45,0,60,38,12,High,Clear,0,2
2024-10-17,19:00,Maharani College,MHC101,365J,45,0,60,38,9,High,Clear,0,2
2024-10-17,20:00,AMC College,AMC601,365J,29,0,60,49,12,High,Clear,0,1
2024-10-17,20:00,Bannerghatta Circle,BGC501,365J,22,0,60,37,10,High,Clear,0,1
2024-10-17,20:00,Gottigere,GOT401,365J,30,0,60,50,10,High,Clear,0,1
2024-10-17,20:00,Kempegowda Bus Station (Majestic),KBS001,365J,32,0,60,53,11,High,Clear,0,1
2024-10-17,20:00,Koli Farm Gate,KFG301,365J,28,0,60,47,13,High,Clear,0,1
2024-10-17,20:00,K.R. Circle,KRC201,365J,34,0,60,56,10,High,Clear,0,1
2024-10-17,20:00,Maharani College,MHC101,365J,34,0,60,56,11,High,Clear,0,1
2024-10-17,21:00,AMC College,AMC601,365J,23,0,60,38,3,Low,Clear,0,1
2024-10-17,21:00,Bannerghatta Circle,BGC501,365J,17,0,60,29,4,Low,Clear,0,1
2024-10-17,21:00,Gottigere,GOT401,365J,21,0,60,35,7,Low,Clear,0,1
2024-10-17,21:00,Kempegowda Bus Station (Majestic),KBS001,365J,31,0,60,52,4,Low,Clear,0,1
2024-10-17,21:00,Koli Farm Gate,KFG301,365J,21,0,60,35,6,Low,Clear,0,1
2024-10-17,21:00,K.R. Circle,KRC201,365J,29,0,60,48,2,Low,Clear,0,1
2024-10-17,21:00,Maharani College,MHC101,365J,23,0,60,38,3,Low,Clear,0,1
2024-10-17,22:00,AMC College,AMC601,365J,15,0,60,24,4,Medium,Clear,0,1
2024-10-17,22:00,Bannerghatta Circle,BGC501,365J,17,0,60,28,3,Medium,Clear,0,1
2024-10-17,22:00,Gottigere,GOT401,365J,13,0,60,22,4,Medium,Clear,0,1
2024-10-17,22:00,Kempegowda Bus Station (Majestic),KBS001,365J,20,0,60,34,9,Medium,Clear,0,1
2024-10-17,22:00,Koli Farm Gate,KFG301,365J,17,0,60,28,7,Medium,Clear,0,1
2024-10-17,22:00,K.R. Circle,KRC201,365J,17,0,60,29,9,Medium,Clear,0,1
2024-10-17,22:00,Maharani College,MHC101,365J,15,0,60,26,3,Medium,Clear,0,1
2024-10-18,05:00,AMC College,AMC601,365J,11,0,60,18,5,Low,Rain,0,1
2024-10-18,05:00,Bannerghatta Circle,BGC501,365J,22,0,60,36,2,Low,Rain,0,1
2024-10-18,05:00,Gottigere,GOT401,365J,19,0,60,32,2,Low,Rain,0,1
2024-10-18,05:00,Kempegowda Bus Station (Majestic),KBS001,365J,18,0,60,31,2,Low,Rain,0,1
2024-10-18,05:00,Koli Farm Gate,KFG301,365J,11,0,60,19,3,Low,Rain,0,1
2024-10-18,05:00,K.R. Circle,KRC201,365J,21,0,60,35,4,Low,Rain,0,1
2024-10-18,05:00,Maharani College,MHC101,365J,14,0,60,24,7,Low,Rain,0,1
2024-10-18,06:00,AMC College,AMC601,365J,21,0,60,36,3,Medium,Rain,0,1
2024-10-18,06:00,Bannerghatta Circle,BGC501,365J,23,0,60,39,7,Medium,Rain,0,1
2024-10-18,06:00,Gottigere,GOT401,365J,17,0,60,29,9,Medium,Rain,0,1
2024-10-18,06:00,Kempegowda Bus Station (Majestic),KBS001,365J,25,0,60,41,7,Medium,Rain,0,1
2024-10-18,06:00,Koli Farm Gate,KFG301,365J,16,0,60,27,8,Medium,Rain,0,1
2024-10-18,06:00,K.R. Circle,KRC201,365J,29,0,60,48,6,Medium,Rain,0,1
2024-10-18,06:00,Maharani College,MHC101,365J,20,0,60,33,4,Medium,Rain,0,1
2024-10-18,07:00,AMC College,AMC601,365J,28,0,60,47,12,High,Rain,0,1
2024-10-18,07:00,Bannerghatta Circle,BGC501,365J,40,0,60,66,10,High,Rain,0,1
2024-10-18,07:00,Gottigere,GOT401,365J,24,0,60,41,10,High,Rain,0,1
2024-10-18,07:00,Kempegowda Bus Station (Majestic),KBS001,365J,40,0,60,67,11,High,Rain,0,1
2024-10-18,07:00,Koli Farm Gate,KFG301,365J,35,0,60,59,14,High,Rain,0,1
2024-10-18,07:00,K.R. Circle,KRC201,365J,33,0,60,55,10,High,Rain,0,1
2024-10-18,07:00,Maharani College,MHC101,365J,34,0,60,56,9,High,Rain,0,1
2024-10-18,08:00,AMC College,AMC601,365J,33,0,60,56,13,High,Rain,0,1
2024-10-18,08:00,Bannerghatta Circle,BGC501,365J,35,0,60,58,7,High,Rain,0,1
2024-10-18,08:00,Gottigere,GOT401,365J,36,0,60,59,13,High,Rain,0,1
2024-10-18,08:00,Kempegowda Bus Station (Majestic),KBS001,365J,42,0,60,69,10,High,Rain,0,1
2024-10-18,08:00,Koli Farm Gate,KFG301,365J,39,0,60,64,9,High,Rain,0,1
2024-10-18,08:00,K.R. Circle,KRC201,365J,34,0,60,57,10,High,Rain,0,1
2024-10-18,08:00,Maharani College,MHC101,365J,36,0,60,60,9,High,Rain,0,1
2024-10-18,09:00,AMC College,AMC601,365J,34,0,60,57,9,High,Rain,0,1
2024-10-18,09:00,Bannerghatta Circle,BGC501,365J,35,0,60,59,9,High,Rain,0,1
2024-10-18,09:00,Gottigere,GOT401,365J,26,0,60,43,12,High,Rain,0,1
2024-10-18,09:00,Kempegowda Bus Station (Majestic),KBS001,365J,26,0,60,44,16,High,Rain,0,1
2024-10-18,09:00,Koli Farm Gate,KFG301,365J,21,0,60,35,9,High,Rain,0,1
2024-10-18,09:00,K.R. Circle,KRC201,365J,43,0,60,72,10,High,Rain,0,1
2024-10-18,09:00,Maharani College,MHC101,365J,32,0,60,54,9,High,Rain,0,1
2024-10-18,10:00,AMC College,AMC601,365J,21,0,60,35,9,Medium,Rain,0,1
2024-10-18,10:00,Bannerghatta Circle,BGC501,365J,19,0,60,32,5,Medium,Rain,0,1
2024-10-18,10:00,Gottigere,GOT401,365J,17,0,60,28,6,Medium,Rain,0,1
2024-10-18,10:00,Kempegowda Bus Station (Majestic),KBS001,365J,20,0,60,34,7,Medium,Rain,0,1
2024-10-18,10:00,Koli Farm Gate,KFG301,365J,21,0,60,34,5,Medium,Rain,0,1
2024-10-18,10:00,K.R. Circle,KRC201,365J,26,0,60,44,6,Medium,Rain,0,1
2024-10-18,10:00,Maharani College,MHC101,365J,25,0,60,41,6,Medium,Rain,0,1
2024-10-18,11:00,AMC College,AMC601,365J,16,0,60,27,2,Low,Rain,0,1
2024-10-18,11:00,Bannerghatta Circle,BGC501,365J,14,0,60,23,2,Low,Rain,0,1
2024-10-18,11:00,Gottigere,GOT401,365J,11,0,60,18,5,Low,Rain,0,1
2024-10-18,11:00,Kempegowda Bus Station (Majestic),KBS001,365J,17,0,60,29,2,Low,Rain,0,1
2024-10-18,11:00,Koli Farm Gate,KFG301,365J,14,0,60,24,6,Low,Rain,0,1
2024-10-18,11:00,K.R. Circle,KRC201,365J,20,0,60,33,3,Low,Rain,0,1
2024-10-18,11:00,Maharani College,MHC101,365J,17,0,60,29,2,Low,Rain,0,1
2024-10-18,12:00,AMC College,AMC601,365J,10,0,60,16,4,Low,Rain,0,1
2024-10-18,12:00,Bannerghatta Circle,BGC501,365J,13,0,60,22,4,Low,Rain,0,1
2024-10-18,12:00,Gottigere,GOT401,365J,11,0,60,18,4,Low,Rain,0,1
2024-10-18,12:00,Kempegowda Bus Station (Majestic),KBS001,365J,13,0,60,22,4,Low,Rain,0,1
2024-10-18,12:00,Koli Farm Gate,KFG301,365J,10,0,60,17,3,Low,Rain,0,1
2024-10-18,12:00,K.R. Circle,KRC201,365J,16,0,60,26,6,Low,Rain,0,1
2024-10-18,12:00,Maharani College,MHC101,365J,15,0,60,26,3,Low,Rain,0,1
2024-10-18,13:00,AMC College,AMC601,365J,10,0,60,17,7,Medium,Rain,0,1
2024-10-18,13:00,Bannerghatta Circle,BGC501,365J,11,0,60,19,9,Medium,Rain,0,1
2024-10-18,13:00,Gottigere,GOT401,365J,9,0,60,14,7,Medium,Rain,0,1
2024-10-18,13:00,Kempegowda Bus Station (Majestic),KBS001,365J,13,0,60,21,8,Medium,Rain,0,1
2024-10-18,13:00,Koli Farm Gate,KFG301,365J,13,0,60,22,4,Medium,Rain,0,1
2024-10-18,13:00,K.R. Circle,KRC201,365J,17,0,60,28,6,Medium,Rain,0,1
2024-10-18,13:00,Maharani College,MHC101,365J,17,0,60,29,10,Medium,Rain,0,1
2024-10-18,14:00,AMC College,AMC601,365J,13,0,60,21,6,Low,Rain,0,1
2024-10-18,14:00,Bannerghatta Circle,BGC501,365J,13,0,60,21,2,Low,Rain,0,1
2024-10-18,14:00,Gottigere,GOT401,365J,13,0,60,21,4,Low,Rain,0,1
2024-10-18,14:00,Kempegowda Bus Station (Majestic),KBS001,365J,14,0,60,23,3,Low,Rain,0,1
2024-10-18,14:00,Koli Farm Gate,KFG301,365J,12,0,60,20,5,Low,Rain,0,1
2024-10-18,14:00,K.R. Circle,KRC201,365J,18,0,60,30,5,Low,Rain,0,1
2024-10-18,14:00,Maharani College,MHC101,365J,18,0,60,31,4,Low,Rain,0,1
2024-10-18,15:00,AMC College,AMC601,365J,17,0,60,29,2,Low,Rain,0,1
2024-10-18,15:00,Bannerghatta Circle,BGC501,365J,18,0,60,29,2,Low,Rain,0,1
2024-10-18,15:00,Gottigere,GOT401,365J,12,0,60,20,3,Low,Rain,0,1
2024-10-18,15:00,Kempegowda Bus Station (Majestic),KBS001,365J,19,0,60,32,2,Low,Rain,0,1
2024-10-18,15:00,Koli Farm Gate,KFG301,365J,18,0,60,30,2,Low,Rain,0,1
2024-10-18,15:00,K.R. Circle,KRC201,365J,25,0,60,41,6,Low,Rain,0,1
2024-10-18,15:00,Maharani College,MHC101,365J,18,0,60,30,5,Low,Rain,0,1
2024-10-18,16:00,AMC College,AMC601,365J,20,0,60,33,9,Medium,Rain,0,1
2024-10-18,16:00,Bannerghatta Circle,BGC501,365J,23,0,60,39,7,Medium,Rain,0,1
2024-10-18,16:00,Gottigere,GOT401,365J,29,0,60,48,8,Medium,Rain,0,1
2024-10-18,16:00,Kempegowda Bus Station (Majestic),KBS001,365J,33,0,60,54,7,Medium,Rain,0,1
2024-10-18,16:00,Koli Farm Gate,KFG301,365J,26,0,60,43,7,Medium,Rain,0,1
2024-10-18,16:00,K.R. Circle,KRC201,365J,27,0,60,46,4,Medium,Rain,0,1
2024-10-18,16:00,Maharani College,MHC101,365J,36,0,60,60,7,Medium,Rain,0,1
2024-10-18,17:00,AMC College,AMC601,365J,29,0,60,49,10,High,Rain,0,1
2024-10-18,17:00,Bannerghatta Circle,BGC501,365J,34,0,60,57,8,High,Rain,0,1
2024-10-18,17:00,Gottigere,GOT401,365J,26,0,60,43,12,High,Rain,0,1
2024-10-18,17:00,Kempegowda Bus Station (Majestic),KBS001,365J,34,0,60,56,13,High,Rain,0,1
2024-10-18,17:00,Koli Farm Gate,KFG301,365J,36,0,60,60,11,High,Rain,0,1
2024-10-18,17:00,K.R. Circle,KRC201,365J,46,0,60,38,9,High,Rain,0,2
2024-10-18,17:00,Maharani College,MHC101,365J,39,0,60,65,9,High,Rain,0,1
2024-10-18,18:00,AMC College,AMC601,365J,34,0,60,57,11,High,Rain,0,1
2024-10-18,18:00,Bannerghatta Circle,BGC501,365J,43,0,60,72,10,High,Rain,0,1
2024-10-18,18:00,Gottigere,GOT401,365J,29,0,60,49,15,High,Rain,0,1
2024-10-18,18:00,Kempegowda Bus Station (Majestic),KBS001,365J,39,0,60,65,11,High,Rain,0,1
2024-10-18,18:00,Koli Farm Gate,KFG301,365J,43,0,60,71,14,High,Rain,0,1
2024-10-18,18:00,K.R. Circle,KRC201,365J,54,0,60,45,14,High,Rain,0,2
2024-10-18,18:00,Maharani College,MHC101,365J,36,0,60,59,8,High,Rain,0,1
2024-10-18,19:00,AMC College,AMC601,365J,26,0,60,43,12,High,Rain,0,1
2024-10-18,19:00,Bannerghatta Circle,BGC501,365J,45,0,60,37,11,High,Rain,0,2
2024-10-18,19:00,Gottigere,GOT401,365J,28,0,60,47,14,High,Rain,0,1
2024-10-18,19:00,Kempegowda Bus Station (Majestic),KBS001,365J,45,0,60,38,12,High,Rain,0,2
2024-10-18,19:00,Koli Farm Gate,KFG301,365J,33,0,60,55,10,High,Rain,0,1
2024-10-18,19:00,K.R. Circle,KRC201,365J,45,0,60,38,11,High,Rain,0,2
2024-10-18,19:00,Maharani College,MHC101,365J,37,0,60,62,13,High,Rain,0,1
2024-10-18,20:00,AMC College,AMC601,365J,26,0,60,43,8,Medium,Rain,0,1
2024-10-18,20:00,Bannerghatta Circle,BGC501,365J,25,0,60,41,8,Medium,Rain,0,1
2024-10-18,20:00,Gottigere,GOT401,365J,26,0,60,43,8,Medium,Rain,0,1
2024-10-18,20:00,Kempegowda Bus Station (Majestic),KBS001,365J,29,0,60,48,8,Medium,Rain,0,1
2024-10-18,20:00,Koli Farm Gate,KFG301,365J,29,0,60,49,6,Medium,Rain,0,1
2024-10-18,20:00,K.R. Circle,KRC201,365J,30,0,60,49,7,Medium,Rain,0,1
2024-10-18,20:00,Maharani College,MHC101,365J,29,0,60,48,10,Medium,Rain,0,1
2024-10-18,21:00,AMC College,AMC601,365J,19,0,60,31,3,Low,Rain,0,1
2024-10-18,21:00,Bannerghatta Circle,BGC501,365J,23,0,60,38,2,Low,Rain,0,1
2024-10-18,21:00,Gottigere,GOT401,365J,15,0,60,25,4,Low,Rain,0,1
2024-10-18,21:00,Kempegowda Bus Station (Majestic),KBS001,365J,21,0,60,35,5,Low,Rain,0,1
2024-10-18,21:00,Koli Farm Gate,KFG301,365J,11,0,60,18,2,Low,Rain,0,1
2024-10-18,21:00,K.R. Circle,KRC201,365J,26,0,60,43,5,Low,Rain,0,1
2024-10-18,21:00,Maharani College,MHC101,365J,21,0,60,36,6,Low,Rain,0,1
2024-10-18,22:00,AMC College,AMC601,365J,10,0,60,17,6,Medium,Rain,0,1
2024-10-18,22:00,Bannerghatta Circle,BGC501,365J,14,0,60,24,8,Medium,Rain,0,1
2024-10-18,22:00,Gottigere,GOT401,365J,13,0,60,22,11,Medium,Rain,0,1
2024-10-18,22:00,Kempegowda Bus Station (Majestic),KBS001,365J,16,0,60,27,6,Medium,Rain,0,1
2024-10-18,22:00,Koli Farm Gate,KFG301,365J,14,0,60,24,3,Medium,Rain,0,1
2024-10-18,22:00,K.R. Circle,KRC201,365J,14,0,60,24,8,Medium,Rain,0,1
2024-10-18,22:00,Maharani College,MHC101,365J,12,0,60,21,6,Medium,Rain,0,1
2024-10-19,05:00,AMC College,AMC601,365J,15,0,60,24,5,Low,Rain,0,1
2024-10-19,05:00,Bannerghatta Circle,BGC501,365J,16,0,60,27,7,Low,Rain,0,1
2024-10-19,05:00,Gottigere,GOT401,365J,13,0,60,21,2,Low,Rain,0,1
2024-10-19,05:00,Kempegowda Bus Station (Majestic),KBS001,365J,17,0,60,28,3,Low,Rain,0,1
2024-10-19,05:00,Koli Farm Gate,KFG301,365J,11,0,60,19,6,Low,Rain,0,1
2024-10-19,05:00,K.R. Circle,KRC201,365J,18,0,60,30,2,Low,Rain,0,1
2024-10-19,05:00,Maharani College,MHC101,365J,18,0,60,31,2,Low,Rain,0,1
2024-10-19,06:00,AMC College,AMC601,365J,21,0,60,35,2,Low,Rain,0,1
2024-10-19,06:00,Bannerghatta Circle,BGC501,365J,25,0,60,41,4,Low,Rain,0,1
2024-10-19,06:00,Gottigere,GOT401,365J,20,0,60,34,4,Low,Rain,0,1
2024-10-19,06:00,Kempegowda Bus Station (Majestic),KBS001,365J,25,0,60,42,6,Low,Rain,0,1
2024-10-19,06:00,Koli Farm Gate,KFG301,365J,24,0,60,40,3,Low,Rain,0,1
2024-10-19,06:00,K.R. Circle,KRC201,365J,31,0,60,52,4,Low,Rain,0,1
2024-10-19,06:00,Maharani College,MHC101,365J,26,0,60,44,5,Low,Rain,0,1
2024-10-19,07:00,AMC College,AMC601,365J,30,0,60,50,7,High,Rain,0,1
2024-10-19,07:00,Bannerghatta Circle,BGC501,365J,29,0,60,49,11,High,Rain,0,1
2024-10-19,07:00,Gottigere,GOT401,365J,28,0,60,47,12,High,Rain,0,1
2024-10-19,07:00,Kempegowda Bus Station (Majestic),KBS001,365J,38,0,60,63,10,High,Rain,0,1
2024-10-19,07:00,Koli Farm Gate,KFG301,365J,23,0,60,38,13,High,Rain,0,1
2024-10-19,07:00,K.R. Circle,KRC201,365J,40,0,60,66,10,High,Rain,0,1
2024-10-19,07:00,Maharani College,MHC101,365J,28,0,60,47,15,High,Rain,0,1
2024-10-19,08:00,AMC College,AMC601,365J,35,0,60,59,7,Medium,Rain,0,1
2024-10-19,08:00,Bannerghatta Circle,BGC501,365J,33,0,60,56,7,Medium,Rain,0,1
2024-10-19,08:00,Gottigere,GOT401,365J,30,0,60,51,8,Medium,Rain,0,1
2024-10-19,08:00,Kempegowda Bus Station (Majestic),KBS001,365J,41,0,60,69,7,Medium,Rain,0,1
2024-10-19,08:00,Koli Farm Gate,KFG301,365J,28,0,60,47,9,Medium,Rain,0,1
2024-10-19,08:00,K.R. Circle,KRC201,365J,44,0,60,74,7,Medium,Rain,0,1
2024-10-19,08:00,Maharani College,MHC101,365J,37,0,60,62,7,Medium,Rain,0,1
2024-10-19,09:00,AMC College,AMC601,365J,25,0,60,42,9,High,Rain,0,1
2024-10-19,09:00,Bannerghatta Circle,BGC501,365J,32,0,60,54,11,High,Rain,0,1
2024-10-19,09:00,Gottigere,GOT401,365J,26,0,60,44,13,High,Rain,0,1
2024-10-19,09:00,Kempegowda Bus Station (Majestic),KBS001,365J,42,0,60,71,13,High,Rain,0,1
2024-10-19,09:00,Koli Farm Gate,KFG301,365J,28,0,60,47,8,High,Rain,0,1
2024-10-19,09:00,K.R. Circle,KRC201,365J,45,0,60,38,12,High,Rain,0,2
2024-10-19,09:00,Maharani College,MHC101,365J,30,0,60,49,10,High,Rain,0,1
2024-10-19,10:00,AMC College,AMC601,365J,18,0,60,30,8,Medium,Rain,0,1
2024-10-19,10:00,Bannerghatta Circle,BGC501,365J,26,0,60,44,7,Medium,Rain,0,1
2024-10-19,10:00,Gottigere,GOT401,365J,23,0,60,38,6,Medium,Rain,0,1
2024-10-19,10:00,Kempegowda Bus Station (Majestic),KBS001,365J,27,0,60,46,5,Medium,Rain,0,1
2024-10-19,10:00,Koli Farm Gate,KFG301,365J,23,0,60,38,6,Medium,Rain,0,1
2024-10-19,10:00,K.R. Circle,KRC201,365J,27,0,60,45,7,Medium,Rain,0,1
2024-10-19,10:00,Maharani College,MHC101,365J,26,0,60,44,6,Medium,Rain,0,1
2024-10-19,11:00,AMC College,AMC601,365J,18,0,60,30,5,Medium,Rain,0,1
2024-10-19,11:00,Bannerghatta Circle,BGC501,365J,14,0,60,23,6,Medium,Rain,0,1
2024-10-19,11:00,Gottigere,GOT401,365J,15,0,60,25,8,Medium,Rain,0,1
2024-10-19,11:00,Kempegowda Bus Station (Majestic),KBS001,365J,18,0,60,30,9,Medium,Rain,0,1
2024-10-19,11:00,Koli Farm Gate,KFG301,365J,11,0,60,18,6,Medium,Rain,0,1
2024-10-19,11:00,K.R. Circle,KRC201,365J,19,0,60,32,8,Medium,Rain,0,1
2024-10-19,11:00,Maharani College,MHC101,365J,18,0,60,30,3,Medium,Rain,0,1
2024-10-19,12:00,AMC College,AMC601,365J,12,0,60,20,6,Medium,Rain,0,1
2024-10-19,12:00,Bannerghatta Circle,BGC501,365J,11,0,60,19,8,Medium,Rain,0,1
2024-10-19,12:00,Gottigere,GOT401,365J,6,0,60,10,8,Medium,Rain,0,1
2024-10-19,12:00,Kempegowda Bus Station (Majestic),KBS001,365J,15,0,60,24,7,Medium,Rain,0,1
2024-10-19,12:00,Koli Farm Gate,KFG301,365J,13,0,60,22,3,Medium,Rain,0,1
2024-10-19,12:00,K.R. Circle,KRC201,365J,17,0,60,29,10,Medium,Rain,0,1
2024-10-19,12:00,Maharani College,MHC101,365J,13,0,60,21,9,Medium,Rain,0,1
2024-10-19,13:00,AMC College,AMC601,365J,13,0,60,22,9,Medium,Rain,0,1
2024-10-19,13:00,Bannerghatta Circle,BGC501,365J,13,0,60,21,7,Medium,Rain,0,1
2024-10-19,13:00,Gottigere,GOT401,365J,12,0,60,19,7,Medium,Rain,0,1
2024-10-19,13:00,Kempegowda Bus Station (Majestic),KBS001,365J,13,0,60,22,7,Medium,Rain,0,1
2024-10-19,13:00,Koli Farm Gate,KFG301,365J,9,0,60,15,6,Medium,Rain,0,1
2024-10-19,13:00,K.R. Circle,KRC201,365J,12,0,60,20,8,Medium,Rain,0,1
2024-10-19,13:00,Maharani College,MHC101,365J,11,0,60,18,2,Medium,Rain,0,1
2024-10-19,14:00,AMC College,AMC601,365J,15,0,60,25,4,Medium,Rain,0,1
2024-10-19,14:00,Bannerghatta Circle,BGC501,365J,11,0,60,19,9,Medium,Rain,0,1
2024-10-19,14:00,Gottigere,GOT401,365J,16,0,60,26,8,Medium,Rain,0,1
2024-10-19,14:00,Kempegowda Bus Station (Majestic),KBS001,365J,13,0,60,22,6,Medium,Rain,0,1
2024-10-19,14:00,Koli Farm Gate,KFG301,365J,15,0,60,25,5,Medium,Rain,0,1
2024-10-19,14:00,K.R. Circle,KRC201,365J,17,0,60,28,5,Medium,Rain,0,1
2024-10-19,14:00,Maharani College,MHC101,365J,14,0,60,24,9,Medium,Rain,0,1
2024-10-19,15:00,AMC College,AMC601,365J,17,0,60,28,10,Medium,Rain,0,1
2024-10-19,15:00,Bannerghatta Circle,BGC501,365J,17,0,60,28,7,Medium,Rain,0,1
2024-10-19,15:00,Gottigere,GOT401,365J,15,0,60,26,5,Medium,Rain,0,1
2024-10-19,15:00,Kempegowda Bus Station (Majestic),KBS001,365J,21,0,60,34,12,Medium,Rain,0,1
2024-10-19,15:00,Koli Farm Gate,KFG301,365J,16,0,60,26,9,Medium,Rain,0,1
2024-10-19,15:00,K.R. Circle,KRC201,365J,21,0,60,35,6,Medium,Rain,0,1
2024-10-19,15:00,Maharani College,MHC101,365J,19,0,60,32,8,Medium,Rain,0,1
2024-10-19,16:00,AMC College,AMC601,365J,22,0,60,37,4,Low,Rain,0,1
2024-10-19,16:00,Bannerghatta Circle,BGC501,365J,29,0,60,48,3,Low,Rain,0,1
2024-10-19,16:00,Gottigere,GOT401,365J,26,0,60,44,4,Low,Rain,0,1
